Date,TP,Consumption(kWh),SolarGen(kWh),CI(g/kWh),CE_with_solar(kg),CE_without_solar(kg)
2022-08-23,13:00,80.832,9.48,47.948,3.421,3.876
2022-08-23,13:30,81.144,9.48,46.604,3.34,3.782
2022-08-23,14:00,82.392,16.33,48.33,3.193,3.982
2022-08-23,14:30,82.536,16.33,48.398,3.204,3.995
2022-08-23,15:00,82.56,11.095,47.85,3.42,3.95
2022-08-23,15:30,82.44,11.095,46.893,3.346,3.866
2022-08-23,16:00,81.768,4.45,46.187,3.571,3.777
2022-08-23,16:30,80.952,4.45,49.983,3.824,4.046
2022-08-23,17:00,80.976,0.47,53.48,4.305,4.331
2022-08-23,17:30,81.384,0.47,63.445,5.134,5.163
2022-08-23,18:00,80.76,0.0,71.183,5.749,5.749
2022-08-23,18:30,80.928,0.0,71.582,5.793,5.793
2022-08-23,19:00,81.24,0.0,73.126,5.941,5.941
2022-08-23,19:30,81.072,0.0,68.442,5.549,5.549
2022-08-23,20:00,80.976,0.0,60.691,4.915,4.915
2022-08-23,20:30,81.312,0.0,57.487,4.674,4.674
2022-08-23,21:00,81.216,0.0,54.359,4.415,4.415
2022-08-23,21:30,80.784,0.0,53.881,4.353,4.353
2022-08-23,22:00,81.264,0.0,49.644,4.034,4.034
2022-08-23,22:30,81.336,0.0,42.923,3.491,3.491
2022-08-23,23:00,80.976,0.0,34.307,2.778,2.778
2022-08-23,23:30,80.784,0.0,25.462,2.057,2.057
2022-08-24,00:00,81.072,0.0,25.767,2.089,2.089
2022-08-24,00:30,80.784,0.0,26.064,2.106,2.106
2022-08-24,01:00,80.808,0.0,26.627,2.152,2.152
2022-08-24,01:30,80.76,0.0,26.293,2.123,2.123
2022-08-24,02:00,80.976,0.0,26.355,2.134,2.134
2022-08-24,02:30,80.64,0.0,26.65,2.149,2.149
2022-08-24,03:00,80.544,0.0,26.917,2.168,2.168
2022-08-24,03:30,81.072,0.0,26.817,2.174,2.174
2022-08-24,04:00,80.832,0.0,26.758,2.163,2.163
2022-08-24,04:30,80.568,0.0,25.926,2.089,2.089
2022-08-24,05:00,80.76,0.0,24.226,1.956,1.956
2022-08-24,05:30,81.168,0.0,23.037,1.87,1.87
2022-08-24,06:00,80.88,0.0,32.801,2.653,2.653
2022-08-24,06:30,81.72,0.0,36.676,2.997,2.997
2022-08-24,07:00,81.696,0.22,41.765,3.403,3.412
2022-08-24,07:30,81.816,0.22,39.977,3.262,3.271
2022-08-24,08:00,81.696,3.055,40.099,3.153,3.276
2022-08-24,08:30,81.984,3.055,40.712,3.213,3.338
2022-08-24,09:00,82.224,8.065,38.486,2.854,3.165
2022-08-24,09:30,81.96,8.065,36.084,2.666,2.957
2022-08-24,10:00,81.768,12.025,37.137,2.59,3.037
2022-08-24,10:30,81.504,12.025,33.509,2.328,2.731
2022-08-24,11:00,81.84,14.25,33.32,2.252,2.727
2022-08-24,11:30,81.72,14.25,34.285,2.313,2.802
2022-08-24,12:00,82.032,16.22,34.896,2.297,2.863
2022-08-24,12:30,82.416,16.22,35.846,2.373,2.954
2022-08-24,13:00,82.104,15.2,36.425,2.437,2.991
2022-08-24,13:30,82.224,15.2,39.734,2.663,3.267
2022-08-24,14:00,82.776,14.245,40.285,2.761,3.335
2022-08-24,14:30,82.656,14.245,41.628,2.848,3.441
2022-08-24,15:00,83.16,9.505,43.888,3.233,3.65
2022-08-24,15:30,82.776,9.505,49.764,3.646,4.119
2022-08-24,16:00,82.032,5.235,52.934,4.065,4.342
2022-08-24,16:30,81.912,5.235,52.677,4.039,4.315
2022-08-24,17:00,82.008,0.265,53.822,4.4,4.414
2022-08-24,17:30,81.672,0.265,57.61,4.69,4.705
2022-08-24,18:00,81.48,0.0,55.945,4.558,4.558
2022-08-24,18:30,82.08,0.0,60.394,4.957,4.957
2022-08-24,19:00,81.72,0.0,56.786,4.641,4.641
2022-08-24,19:30,81.912,0.0,58.47,4.789,4.789
2022-08-24,20:00,81.576,0.0,59.57,4.859,4.859
2022-08-24,20:30,81.744,0.0,61.046,4.99,4.99
2022-08-24,21:00,82.104,0.0,55.979,4.596,4.596
2022-08-24,21:30,81.744,0.0,55.114,4.505,4.505
2022-08-24,22:00,81.36,0.0,52.751,4.292,4.292
2022-08-24,22:30,81.72,0.0,47.668,3.895,3.895
2022-08-24,23:00,81.288,0.0,44.608,3.626,3.626
2022-08-24,23:30,81.192,0.0,32.188,2.613,2.613
2022-08-25,00:00,81.432,0.0,34.042,2.772,2.772
2022-08-25,00:30,81.096,0.0,35.164,2.852,2.852
2022-08-25,01:00,81.144,0.0,35.434,2.875,2.875
2022-08-25,01:30,81.24,0.0,36.372,2.955,2.955
2022-08-25,02:00,81.072,0.0,36.89,2.991,2.991
2022-08-25,02:30,81.36,0.0,37.118,3.02,3.02
2022-08-25,03:00,81.456,0.0,37.038,3.017,3.017
2022-08-25,03:30,80.904,0.0,37.033,2.996,2.996
2022-08-25,04:00,81.048,0.0,36.596,2.966,2.966
2022-08-25,04:30,80.832,0.0,35.884,2.901,2.901
2022-08-25,05:00,80.856,0.0,35.246,2.85,2.85
2022-08-25,05:30,81.12,0.0,37.046,3.005,3.005
2022-08-25,06:00,80.952,0.0,49.575,4.013,4.013
2022-08-25,06:30,80.952,0.0,56.593,4.581,4.581
2022-08-25,07:00,80.592,0.275,64.703,5.197,5.215
2022-08-25,07:30,80.808,0.275,69.05,5.561,5.58
2022-08-25,08:00,81.024,6.245,71.057,5.314,5.757
2022-08-25,08:30,81.504,6.245,67.73,5.097,5.52
2022-08-25,09:00,81.336,11.635,61.318,4.274,4.987
2022-08-25,09:30,81.24,11.635,61.044,4.249,4.959
2022-08-25,10:00,81.144,15.78,59.568,3.894,4.834
2022-08-25,10:30,81.072,15.78,54.332,3.547,4.405
2022-08-25,11:00,81.312,18.225,56.664,3.575,4.607
2022-08-25,11:30,80.928,18.225,50.837,3.188,4.114
2022-08-25,12:00,80.64,18.77,49.809,3.082,4.017
2022-08-25,12:30,81.096,18.77,54.197,3.378,4.395
2022-08-25,13:00,81.336,17.62,60.697,3.867,4.937
2022-08-25,13:30,80.76,17.62,54.493,3.441,4.401
2022-08-25,14:00,81.288,14.895,56.714,3.765,4.61
2022-08-25,14:30,80.856,14.895,57.253,3.776,4.629
2022-08-25,15:00,81.048,10.92,57.643,4.042,4.672
2022-08-25,15:30,80.928,10.92,66.301,4.642,5.366
2022-08-25,16:00,81.024,6.03,68.475,5.135,5.548
2022-08-25,16:30,81.072,6.03,63.668,4.778,5.162
2022-08-25,17:00,81.12,0.32,64.254,5.192,5.212
2022-08-25,17:30,80.928,0.32,70.758,5.704,5.726
2022-08-25,18:00,81.144,0.0,72.371,5.872,5.872
2022-08-25,18:30,81.672,0.0,71.071,5.804,5.804
2022-08-25,19:00,81.24,0.0,70.953,5.764,5.764
2022-08-25,19:30,81.528,0.0,67.066,5.468,5.468
2022-08-25,20:00,81.096,0.0,61.839,5.015,5.015
2022-08-25,20:30,81.216,0.0,57.454,4.666,4.666
2022-08-25,21:00,81.288,0.0,50.478,4.103,4.103
2022-08-25,21:30,81.24,0.0,47.677,3.873,3.873
2022-08-25,22:00,81.312,0.0,46.126,3.751,3.751
2022-08-25,22:30,81.072,0.0,43.932,3.562,3.562
2022-08-25,23:00,81.384,0.0,44.847,3.65,3.65
2022-08-25,23:30,81.168,0.0,33.765,2.741,2.741
2022-08-26,00:00,81.24,0.0,31.1,2.527,2.527
2022-08-26,00:30,81.024,0.0,31.579,2.559,2.559
2022-08-26,01:00,81.456,0.0,32.522,2.649,2.649
2022-08-26,01:30,81.408,0.0,33.113,2.696,2.696
2022-08-26,02:00,81.144,0.0,33.703,2.735,2.735
2022-08-26,02:30,81.024,0.0,33.938,2.75,2.75
2022-08-26,03:00,80.808,0.0,33.739,2.726,2.726
2022-08-26,03:30,81.192,0.0,33.767,2.742,2.742
2022-08-26,04:00,81.024,0.0,33.507,2.715,2.715
2022-08-26,04:30,81.216,0.0,33.135,2.691,2.691
2022-08-26,05:00,80.928,0.0,31.524,2.551,2.551
2022-08-26,05:30,80.808,0.0,33.49,2.706,2.706
2022-08-26,06:00,80.928,0.0,46.323,3.749,3.749
2022-08-26,06:30,81.36,0.0,61.072,4.969,4.969
2022-08-26,07:00,81.288,0.305,60.078,4.865,4.884
2022-08-26,07:30,80.832,0.305,58.023,4.672,4.69
2022-08-26,08:00,80.856,6.465,55.611,4.137,4.496
2022-08-26,08:30,81.0,6.465,50.267,3.747,4.072
2022-08-26,09:00,81.12,11.855,46.392,3.213,3.763
2022-08-26,09:30,80.88,11.855,46.105,3.182,3.729
2022-08-26,10:00,80.952,16.14,46.584,3.019,3.771
2022-08-26,10:30,80.88,16.14,50.957,3.299,4.121
2022-08-26,11:00,81.072,18.495,47.362,2.964,3.84
2022-08-26,11:30,81.024,18.495,47.27,2.956,3.83
2022-08-26,12:00,80.88,19.375,44.794,2.755,3.623
2022-08-26,12:30,81.192,19.375,44.661,2.761,3.626
2022-08-26,13:00,80.976,18.4,44.929,2.811,3.638
2022-08-26,13:30,81.0,18.4,49.248,3.083,3.989
2022-08-26,14:00,81.024,15.595,50.664,3.315,4.105
2022-08-26,14:30,81.048,15.595,50.21,3.286,4.069
2022-08-26,15:00,81.024,11.33,49.8,3.471,4.035
2022-08-26,15:30,81.072,11.33,49.513,3.453,4.014
2022-08-26,16:00,81.216,6.155,49.009,3.679,3.98
2022-08-26,16:30,81.12,6.155,48.814,3.659,3.96
2022-08-26,17:00,80.904,0.345,51.889,4.18,4.198
2022-08-26,17:30,81.216,0.345,54.214,4.384,4.403
2022-08-26,18:00,81.264,0.0,54.443,4.424,4.424
2022-08-26,18:30,81.576,0.0,57.163,4.663,4.663
2022-08-26,19:00,81.288,0.0,55.139,4.482,4.482
2022-08-26,19:30,81.024,0.0,53.459,4.331,4.331
2022-08-26,20:00,81.264,0.0,53.705,4.364,4.364
2022-08-26,20:30,81.408,0.0,55.392,4.509,4.509
2022-08-26,21:00,81.36,0.0,56.994,4.637,4.637
2022-08-26,21:30,81.168,0.0,53.234,4.321,4.321
2022-08-26,22:00,81.144,0.0,41.466,3.365,3.365
2022-08-26,22:30,81.072,0.0,38.552,3.126,3.126
2022-08-26,23:00,80.904,0.0,38.147,3.086,3.086
2022-08-26,23:30,81.144,0.0,26.5,2.15,2.15
2022-08-27,00:00,81.192,0.0,23.738,1.927,1.927
2022-08-27,00:30,81.36,0.0,24.463,1.99,1.99
2022-08-27,01:00,80.784,0.0,24.989,2.019,2.019
2022-08-27,01:30,80.592,0.0,25.502,2.055,2.055
2022-08-27,02:00,81.096,0.0,25.677,2.082,2.082
2022-08-27,02:30,80.904,0.0,26.138,2.115,2.115
2022-08-27,03:00,81.192,0.0,26.279,2.134,2.134
2022-08-27,03:30,80.808,0.0,26.378,2.132,2.132
2022-08-27,04:00,80.904,0.0,26.134,2.114,2.114
2022-08-27,04:30,80.688,0.0,25.883,2.088,2.088
2022-08-27,05:00,80.688,0.0,25.171,2.031,2.031
2022-08-27,05:30,81.096,0.0,24.077,1.953,1.953
2022-08-27,06:00,80.904,0.0,21.307,1.724,1.724
2022-08-27,06:30,80.616,0.0,18.813,1.517,1.517
2022-08-27,07:00,80.424,0.33,33.656,2.696,2.707
2022-08-27,07:30,80.712,0.33,42.662,3.429,3.443
2022-08-27,08:00,80.496,5.655,40.903,3.061,3.293
2022-08-27,08:30,80.664,5.655,38.984,2.924,3.145
2022-08-27,09:00,80.832,10.355,38.675,2.726,3.126
2022-08-27,09:30,80.664,10.355,39.089,2.748,3.153
2022-08-27,10:00,80.76,13.605,39.21,2.633,3.167
2022-08-27,10:30,80.736,13.605,40.011,2.686,3.23
2022-08-27,11:00,80.976,16.05,40.356,2.62,3.268
2022-08-27,11:30,81.144,16.05,41.423,2.696,3.361
2022-08-27,12:00,81.096,17.87,36.819,2.328,2.986
2022-08-27,12:30,81.096,17.87,37.389,2.364,3.032
2022-08-27,13:00,80.88,17.335,37.951,2.412,3.069
2022-08-27,13:30,81.336,17.335,38.192,2.444,3.106
2022-08-27,14:00,81.36,14.84,39.039,2.597,3.176
2022-08-27,14:30,81.096,14.84,38.888,2.577,3.154
2022-08-27,15:00,81.216,11.1,38.539,2.702,3.13
2022-08-27,15:30,81.288,11.1,38.362,2.693,3.118
2022-08-27,16:00,81.336,6.26,37.132,2.788,3.02
2022-08-27,16:30,81.12,6.26,38.615,2.891,3.132
2022-08-27,17:00,81.096,0.46,38.103,3.072,3.09
2022-08-27,17:30,81.504,0.46,41.987,3.403,3.422
2022-08-27,18:00,81.264,0.0,43.733,3.554,3.554
2022-08-27,18:30,81.264,0.0,42.595,3.461,3.461
2022-08-27,19:00,81.168,0.0,43.8,3.555,3.555
2022-08-27,19:30,81.096,0.0,43.64,3.539,3.539
2022-08-27,20:00,81.36,0.0,41.201,3.352,3.352
2022-08-27,20:30,81.192,0.0,42.067,3.415,3.415
2022-08-27,21:00,81.24,0.0,39.808,3.234,3.234
2022-08-27,21:30,80.904,0.0,37.806,3.059,3.059
2022-08-27,22:00,80.76,0.0,40.012,3.231,3.231
2022-08-27,22:30,81.12,0.0,42.683,3.462,3.462
2022-08-27,23:00,81.24,0.0,43.267,3.515,3.515
2022-08-27,23:30,81.264,0.0,31.097,2.527,2.527
2022-08-28,00:00,81.024,0.0,27.337,2.215,2.215
2022-08-28,00:30,80.784,0.0,28.198,2.278,2.278
2022-08-28,01:00,80.904,0.0,28.715,2.323,2.323
2022-08-28,01:30,80.928,0.0,29.265,2.368,2.368
2022-08-28,02:00,80.928,0.0,29.494,2.387,2.387
2022-08-28,02:30,80.904,0.0,29.951,2.423,2.423
2022-08-28,03:00,80.736,0.0,30.052,2.426,2.426
2022-08-28,03:30,80.808,0.0,30.46,2.461,2.461
2022-08-28,04:00,80.592,0.0,30.468,2.456,2.456
2022-08-28,04:30,81.24,0.0,30.169,2.451,2.451
2022-08-28,05:00,80.736,0.0,29.331,2.368,2.368
2022-08-28,05:30,80.808,0.0,28.231,2.281,2.281
2022-08-28,06:00,80.64,0.0,26.822,2.163,2.163
2022-08-28,06:30,80.928,0.0,26.429,2.139,2.139
2022-08-28,07:00,80.832,0.37,38.5,3.098,3.112
2022-08-28,07:30,80.928,0.37,41.322,3.329,3.344
2022-08-28,08:00,81.12,6.725,41.503,3.088,3.367
2022-08-28,08:30,81.048,6.725,42.353,3.148,3.433
2022-08-28,09:00,80.88,12.22,40.815,2.802,3.301
2022-08-28,09:30,81.288,12.22,40.873,2.823,3.323
2022-08-28,10:00,81.432,16.485,41.563,2.699,3.385
2022-08-28,10:30,81.168,16.485,41.87,2.708,3.398
2022-08-28,11:00,81.168,18.975,42.852,2.665,3.478
2022-08-28,11:30,81.096,18.975,43.347,2.693,3.515
2022-08-28,12:00,80.832,19.645,40.194,2.459,3.249
2022-08-28,12:30,80.808,19.645,40.297,2.465,3.256
2022-08-28,13:00,81.216,18.355,40.797,2.565,3.313
2022-08-28,13:30,81.192,18.355,41.034,2.578,3.332
2022-08-28,14:00,81.312,15.77,42.425,2.781,3.45
2022-08-28,14:30,81.264,15.77,45.637,2.989,3.709
2022-08-28,15:00,81.384,11.7,48.032,3.347,3.909
2022-08-28,15:30,81.6,11.7,48.951,3.422,3.994
2022-08-28,16:00,81.216,6.565,51.37,3.835,4.172
2022-08-28,16:30,81.168,6.565,53.862,4.018,4.372
2022-08-28,17:00,81.288,0.425,62.686,5.069,5.096
2022-08-28,17:30,81.144,0.425,60.837,4.911,4.937
2022-08-28,18:00,81.0,0.0,59.337,4.806,4.806
2022-08-28,18:30,81.024,0.0,60.519,4.903,4.903
2022-08-28,19:00,80.976,0.0,60.503,4.899,4.899
2022-08-28,19:30,81.24,0.0,60.009,4.875,4.875
2022-08-28,20:00,80.952,0.0,61.853,5.007,5.007
2022-08-28,20:30,81.288,0.0,58.686,4.77,4.77
2022-08-28,21:00,81.168,0.0,60.347,4.898,4.898
2022-08-28,21:30,81.072,0.0,62.642,5.079,5.079
2022-08-28,22:00,80.88,0.0,61.193,4.949,4.949
2022-08-28,22:30,81.0,0.0,56.396,4.568,4.568
2022-08-28,23:00,80.928,0.0,52.755,4.269,4.269
2022-08-28,23:30,81.072,0.0,39.896,3.234,3.234
2022-08-29,00:00,80.76,0.0,36.38,2.938,2.938
2022-08-29,00:30,80.76,0.0,37.581,3.035,3.035
2022-08-29,01:00,80.688,0.0,38.309,3.091,3.091
2022-08-29,01:30,80.616,0.0,38.944,3.14,3.14
2022-08-29,02:00,80.496,0.0,39.175,3.153,3.153
2022-08-29,02:30,80.856,0.0,39.3,3.178,3.178
2022-08-29,03:00,80.952,0.0,39.527,3.2,3.2
2022-08-29,03:30,80.928,0.0,39.416,3.19,3.19
2022-08-29,04:00,80.928,0.0,38.707,3.133,3.133
2022-08-29,04:30,80.904,0.0,37.907,3.067,3.067
2022-08-29,05:00,80.952,0.0,40.007,3.239,3.239
2022-08-29,05:30,80.856,0.0,43.171,3.491,3.491
2022-08-29,06:00,80.832,0.0,50.06,4.046,4.046
2022-08-29,06:30,80.688,0.0,55.986,4.517,4.517
2022-08-29,07:00,80.64,0.49,57.903,4.641,4.669
2022-08-29,07:30,80.712,0.49,58.51,4.694,4.722
2022-08-29,08:00,80.952,4.585,59.871,4.572,4.847
2022-08-29,08:30,80.856,4.585,59.156,4.512,4.783
2022-08-29,09:00,80.592,12.175,53.783,3.68,4.334
2022-08-29,09:30,80.472,12.175,53.937,3.684,4.34
2022-08-29,10:00,82.44,14.26,54.544,3.719,4.497
2022-08-29,10:30,82.296,14.26,52.606,3.579,4.329
2022-08-29,11:00,82.416,17.47,49.741,3.23,4.099
2022-08-29,11:30,82.704,17.47,48.745,3.18,4.031
2022-08-29,12:00,82.488,13.24,49.22,3.408,4.06
2022-08-29,12:30,82.464,13.24,45.478,3.148,3.75
2022-08-29,13:00,83.304,12.035,45.323,3.23,3.776
2022-08-29,13:30,83.088,12.035,45.901,3.261,3.814
2022-08-29,14:00,83.136,10.265,47.177,3.438,3.922
2022-08-29,14:30,82.104,10.265,46.986,3.375,3.858
2022-08-29,15:00,81.36,5.47,46.596,3.536,3.791
2022-08-29,15:30,81.456,5.47,48.45,3.682,3.947
2022-08-29,16:00,81.432,3.84,52.042,4.038,4.238
2022-08-29,16:30,81.432,3.84,55.144,4.279,4.49
2022-08-29,17:00,81.264,0.455,54.346,4.392,4.416
2022-08-29,17:30,81.408,0.455,52.411,4.243,4.267
2022-08-29,18:00,81.6,0.0,55.484,4.528,4.528
2022-08-29,18:30,81.456,0.0,62.244,5.07,5.07
2022-08-29,19:00,81.696,0.0,59.916,4.895,4.895
2022-08-29,19:30,81.768,0.0,54.387,4.447,4.447
2022-08-29,20:00,81.504,0.0,52.611,4.288,4.288
2022-08-29,20:30,81.336,0.0,53.406,4.344,4.344
2022-08-29,21:00,81.336,0.0,54.468,4.43,4.43
2022-08-29,21:30,81.048,0.0,56.778,4.602,4.602
2022-08-29,22:00,81.528,0.0,60.136,4.903,4.903
2022-08-29,22:30,81.264,0.0,61.759,5.019,5.019
2022-08-29,23:00,81.192,0.0,61.841,5.021,5.021
2022-08-29,23:30,80.88,0.0,49.475,4.002,4.002
2022-08-30,00:00,80.928,0.0,45.245,3.662,3.662
2022-08-30,00:30,81.12,0.0,46.284,3.755,3.755
2022-08-30,01:00,80.784,0.0,47.327,3.823,3.823
2022-08-30,01:30,80.904,0.0,48.369,3.913,3.913
2022-08-30,02:00,80.904,0.0,49.335,3.991,3.991
2022-08-30,02:30,80.664,0.0,51.541,4.158,4.158
2022-08-30,03:00,80.712,0.0,54.132,4.369,4.369
2022-08-30,03:30,80.568,0.0,54.628,4.401,4.401
2022-08-30,04:00,80.304,0.0,56.0,4.497,4.497
2022-08-30,04:30,80.856,0.0,56.589,4.576,4.576
2022-08-30,05:00,80.448,0.0,58.892,4.738,4.738
2022-08-30,05:30,80.664,0.0,61.303,4.945,4.945
2022-08-30,06:00,81.048,0.0,66.475,5.388,5.388
2022-08-30,06:30,80.688,0.0,70.625,5.699,5.699
2022-08-30,07:00,80.568,0.48,78.666,6.3,6.338
2022-08-30,07:30,80.544,0.48,89.015,7.127,7.17
2022-08-30,08:00,80.28,7.035,85.292,6.247,6.847
2022-08-30,08:30,80.448,7.035,75.34,5.531,6.061
2022-08-30,09:00,80.712,12.42,75.074,5.127,6.059
2022-08-30,09:30,81.72,12.42,75.389,5.224,6.161
2022-08-30,10:00,82.2,16.54,66.615,4.374,5.476
2022-08-30,10:30,82.296,16.54,59.296,3.899,4.88
2022-08-30,11:00,82.008,18.8,57.301,3.622,4.699
2022-08-30,11:30,82.896,18.8,57.466,3.683,4.764
2022-08-30,12:00,82.584,19.285,57.843,3.661,4.777
2022-08-30,12:30,83.016,19.285,59.304,3.779,4.923
2022-08-30,13:00,82.968,18.07,58.843,3.819,4.882
2022-08-30,13:30,83.088,18.07,59.764,3.886,4.966
2022-08-30,14:00,83.136,15.365,60.677,4.112,5.044
2022-08-30,14:30,82.008,15.365,59.22,3.947,4.856
2022-08-30,15:00,81.672,11.345,59.246,4.167,4.839
2022-08-30,15:30,81.84,11.345,57.801,4.075,4.73
2022-08-30,16:00,81.984,6.295,56.927,4.309,4.667
2022-08-30,16:30,81.576,6.295,64.69,4.87,5.277
2022-08-30,17:00,81.288,0.445,71.321,5.766,5.798
2022-08-30,17:30,81.528,0.445,68.586,5.561,5.592
2022-08-30,18:00,81.384,0.0,69.28,5.638,5.638
2022-08-30,18:30,81.408,0.0,79.103,6.44,6.44
2022-08-30,19:00,81.384,0.0,79.52,6.472,6.472
2022-08-30,19:30,81.24,0.0,68.476,5.563,5.563
2022-08-30,20:00,81.408,0.0,69.7,5.674,5.674
2022-08-30,20:30,81.168,0.0,67.873,5.509,5.509
2022-08-30,21:00,81.0,0.0,64.667,5.238,5.238
2022-08-30,21:30,81.264,0.0,64.828,5.268,5.268
2022-08-30,22:00,81.072,0.0,60.874,4.935,4.935
2022-08-30,22:30,81.288,0.0,52.961,4.305,4.305
2022-08-30,23:00,80.976,0.0,40.154,3.252,3.252
2022-08-30,23:30,80.736,0.0,38.043,3.071,3.071
2022-08-31,00:00,80.88,0.0,39.803,3.219,3.219
2022-08-31,00:30,80.712,0.0,41.77,3.371,3.371
2022-08-31,01:00,80.664,0.0,42.495,3.428,3.428
2022-08-31,01:30,80.808,0.0,43.077,3.481,3.481
2022-08-31,02:00,81.216,0.0,43.106,3.501,3.501
2022-08-31,02:30,80.832,0.0,43.474,3.514,3.514
2022-08-31,03:00,80.928,0.0,49.859,4.035,4.035
2022-08-31,03:30,80.688,0.0,51.286,4.138,4.138
2022-08-31,04:00,80.736,0.0,51.361,4.147,4.147
2022-08-31,04:30,81.024,0.0,50.157,4.064,4.064
2022-08-31,05:00,80.688,0.0,47.452,3.829,3.829
2022-08-31,05:30,80.808,0.0,51.531,4.164,4.164
2022-08-31,06:00,80.64,0.0,71.446,5.761,5.761
2022-08-31,06:30,80.544,0.0,71.451,5.755,5.755
2022-08-31,07:00,80.688,0.5,83.599,6.704,6.745
2022-08-31,07:30,80.976,0.5,84.138,6.771,6.813
2022-08-31,08:00,80.952,6.78,83.909,6.224,6.793
2022-08-31,08:30,80.76,6.78,82.653,6.115,6.675
2022-08-31,09:00,80.952,12.25,80.47,5.528,6.514
2022-08-31,09:30,80.784,12.25,81.592,5.592,6.591
2022-08-31,10:00,81.216,16.325,76.988,4.996,6.253
2022-08-31,10:30,80.952,16.325,66.383,4.29,5.374
2022-08-31,11:00,81.144,18.835,53.548,3.337,4.345
2022-08-31,11:30,81.168,18.835,47.777,2.978,3.878
2022-08-31,12:00,81.408,19.55,47.408,2.933,3.859
2022-08-31,12:30,81.576,19.55,47.978,2.976,3.914
2022-08-31,13:00,81.888,18.57,49.404,3.128,4.046
2022-08-31,13:30,82.56,18.57,49.386,3.16,4.077
2022-08-31,14:00,82.368,15.78,49.896,3.322,4.11
2022-08-31,14:30,81.768,15.78,49.368,3.258,4.037
2022-08-31,15:00,82.056,11.535,49.171,3.468,4.035
2022-08-31,15:30,81.672,11.535,48.139,3.376,3.932
2022-08-31,16:00,82.08,6.445,47.302,3.578,3.883
2022-08-31,16:30,81.336,6.445,46.337,3.47,3.769
2022-08-31,17:00,81.696,0.495,44.87,3.643,3.666
2022-08-31,17:30,81.6,0.495,49.577,4.021,4.045
2022-08-31,18:00,81.696,0.0,53.228,4.349,4.349
2022-08-31,18:30,81.6,0.0,53.447,4.361,4.361
2022-08-31,19:00,81.6,0.0,52.118,4.253,4.253
2022-08-31,19:30,81.864,0.0,49.732,4.071,4.071
2022-08-31,20:00,81.696,0.0,44.677,3.65,3.65
2022-08-31,20:30,81.672,0.0,44.02,3.595,3.595
2022-08-31,21:00,81.816,0.0,44.4,3.633,3.633
2022-08-31,21:30,81.552,0.0,46.761,3.813,3.813
2022-08-31,22:00,81.408,0.0,40.299,3.281,3.281
2022-08-31,22:30,82.104,0.0,40.996,3.366,3.366
2022-08-31,23:00,81.648,0.0,42.158,3.442,3.442
2022-08-31,23:30,81.576,0.0,30.633,2.499,2.499
2022-09-01,00:00,81.936,0.0,27.643,2.265,2.265
2022-09-01,00:30,81.504,0.0,28.319,2.308,2.308
2022-09-01,01:00,81.528,0.0,29.935,2.441,2.441
2022-09-01,01:30,81.264,0.0,30.73,2.497,2.497
2022-09-01,02:00,81.624,0.0,31.332,2.557,2.557
2022-09-01,02:30,81.312,0.0,31.967,2.599,2.599
2022-09-01,03:00,81.144,0.0,31.807,2.581,2.581
2022-09-01,03:30,81.576,0.0,32.016,2.612,2.612
2022-09-01,04:00,81.0,0.0,31.348,2.539,2.539
2022-09-01,04:30,81.024,0.0,30.336,2.458,2.458
2022-09-01,05:00,81.072,0.0,28.926,2.345,2.345
2022-09-01,05:30,81.072,0.0,39.713,3.22,3.22
2022-09-01,06:00,80.952,0.0,40.361,3.267,3.267
2022-09-01,06:30,81.168,0.0,43.556,3.535,3.535
2022-09-01,07:00,80.88,0.62,46.022,3.694,3.722
2022-09-01,07:30,81.168,0.62,49.336,3.974,4.005
2022-09-01,08:00,80.88,7.115,49.788,3.673,4.027
2022-09-01,08:30,81.168,7.115,46.852,3.47,3.803
2022-09-01,09:00,81.432,11.935,46.746,3.249,3.807
2022-09-01,09:30,84.144,11.935,39.489,2.851,3.323
2022-09-01,10:00,83.64,16.385,39.497,2.656,3.304
2022-09-01,10:30,83.184,16.385,37.657,2.515,3.132
2022-09-01,11:00,83.424,18.495,38.05,2.471,3.174
2022-09-01,11:30,83.904,18.495,38.801,2.538,3.256
2022-09-01,12:00,83.928,18.475,38.732,2.535,3.251
2022-09-01,12:30,82.512,18.475,38.659,2.476,3.19
2022-09-01,13:00,83.04,17.295,39.205,2.578,3.256
2022-09-01,13:30,82.584,17.295,39.547,2.582,3.266
2022-09-01,14:00,82.56,14.61,40.222,2.733,3.321
2022-09-01,14:30,83.112,14.61,40.026,2.742,3.327
2022-09-01,15:00,83.496,11.235,38.654,2.793,3.227
2022-09-01,15:30,82.728,11.235,39.32,2.811,3.253
2022-09-01,16:00,82.776,6.605,38.111,2.903,3.155
2022-09-01,16:30,82.512,6.605,38.072,2.89,3.141
2022-09-01,17:00,82.368,0.56,37.175,3.041,3.062
2022-09-01,17:30,82.272,0.56,35.827,2.928,2.948
2022-09-01,18:00,82.608,0.0,38.979,3.22,3.22
2022-09-01,18:30,82.464,0.0,40.722,3.358,3.358
2022-09-01,19:00,82.416,0.0,38.881,3.204,3.204
2022-09-01,19:30,82.416,0.0,38.81,3.199,3.199
2022-09-01,20:00,82.272,0.0,35.944,2.957,2.957
2022-09-01,20:30,82.512,0.0,36.114,2.98,2.98
2022-09-01,21:00,82.416,0.0,37.084,3.056,3.056
